state;year;P/pack;pop;pop16+;CPI;ndi/capita;C/capita;Pn/pack;ln C_it;ln P_it;ln Pn_it;ln Y_it
33;66;30.4;2478;1762.1;32.4;2201.210144;115.9;26.2;5.093673254;-0.063715814;-0.212399012;4.218604131
33;67;30.7;2516;1803;33.4;2362.598173;117.9;27.5;5.103055202;-0.084293245;-0.194369895;4.258961313
33;68;31.2;2542;1833.2;34.8;2548.500839;113;29.2;5.054275918;-0.109199292;-0.175448678;4.293643172
33;69;36.9;2568;1871.2;36.7;2701.717322;108.7;29.9;5.005139244;0.005434796;-0.204918275;4.29886614
33;70;38.4;2559;1871.2;38.8;2959.121014;108.4;34.2;4.99886471;-0.010362787;-0.126194603;4.334227302
33;71;39.8;2607;1919.9;40.5;3130.723476;115.4;36.8;5.054331388;-0.017435062;-0.095804129;4.347717425
33;72;39.8;2639;1955;41.8;3315.604699;121.7;37.7;5.101568864;-0.049029427;-0.103236245;4.373498959
33;73;40.4;2667;1990.1;44.4;3819.176207;124.1;37.7;5.113857049;-0.094409684;-0.163579375;4.454550556
33;74;41;2697;2026.1;49.3;4160.338244;130.5;38;5.157400508;-0.184352014;-0.260337921;4.435427577
33;75;43.6;2728;2061.2;53.8;4616.923364;132.9;42.7;5.169877368;-0.210216317;-0.231074547;4.452210357
33;76;46.4;2771;2107.9;56.9;5047.972404;138.6;44.7;5.205108161;-0.203995882;-0.24132184;4.485446596
33;77;47.9;2805;2143;60.6;5551.543912;140.4;45.9;5.213692314;-0.235179389;-0.277829776;4.517536457
33;78;53.1;2843;2179;65.2;6248.168189;143.6;49.9;5.233025433;-0.205282541;-0.267438466;4.562584141
33;79;55.5;2892;2221.9;72.6;7113.330599;141.6;52.2;5.2165918;-0.268581901;-0.329882427;4.58476093
33;80;62.9;3025;2316.4;82.4;7889.627447;141.6;57.3;5.219903016;-0.270039273;-0.363284813;4.561718757
33;81;65.8;3100;2370;90.9;8826.290882;143.7;59.8;5.236239949;-0.323140163;-0.41875434;4.575730146
33;82;71.7;3177;2424.5;96.5;9376.848779;147;64.7;5.260744625;-0.297052261;-0.399781807;4.576456026
33;83;83.9;3298;2508.3;99.6;9553.558456;140;74.8;5.215353414;-0.171536551;-0.28634428;4.563506813
33;84;93.3;3298;2510.2;103.9;10029.551;128.1;84.8;5.125765002;-0.10760879;-0.203133355;4.569862216
33;85;95.1;3316;2507.3;107.6;9973.37162;124.2;93.7;5.10144593;-0.123491678;-0.138322458;4.529253335
33;86;104.6;3306;2509.2;109.6;10159.27429;119.9;101.2;5.062433084;-0.046693823;-0.079738618;4.529304916
33;87;114.4;3272;2481;113.6;10359.47716;113.1;108.5;5.005012097;0.007017573;-0.045933333;4.512973541
33;88;122.6;3242;2458;118.3;10956;103.6;113.7;4.917379742;0.035703253;-0.03966037;4.528418759
33;89;133.4;3224;2464;124;11591;97.5;118.9;4.848689157;0.073070568;-0.041998762;4.537702648
33;90;146.1;3219.9;2460.9;130.7;12579;88.4;129.1;4.750695136;0.111386698;-0.012317323;4.566879415
33;91;149.1;3249.6;2483.4;136.2;12951;87.8;132.5;4.743964823;0.090492828;-0.027541748;4.554803891
33;92;170.6;3287.5;2511.2;140.3;14344;86.3;153.1;4.727196269;0.195538648;0.087308316;4.627304028
34;63;26.8;11408;7991.7;30.6;2188.364861;128.3;26.2;5.210282632;-0.132598121;-0.155240598;4.269909896
34;64;29.7;11505;8068.8;31;2344.455127;117.4;26.4;5.120363859;-0.042840159;-0.160623194;4.325821094
34;65;29.8;11583;8149.8;31.5;2484.006028;120.4;26.4;5.142364652;-0.055479152;-0.176623536;4.367640324
34;66;29.8;11657;8238.5;32.4;2655.60195;122.9;26.3;5.158459586;-0.083650029;-0.208589484;4.406268208
34;67;30.1;11672;8294.4;33.4;2837.534975;125.5;27;5.173917981;-0.104030728;-0.212719034;4.442135088
34;68;36.4;11750;8412.9;34.8;3033.939946;117.1;30.8;5.097115269;0.044951388;-0.122102697;4.467999979
34;69;36.5;11803;8563.3;36.7;3255.153966;114.7;30.7;5.063188131;-0.005464494;-0.1785141;4.4852181
34;70;38.4;11793;8525.7;38.8;3494.974773;107.3;32.6;5.000049654;-0.010362787;-0.174107958;4.50066119
34;71;44.7;11864;8658.7;40.5;3701.716848;106.3;34.2;4.981209294;0.098671528;-0.16907633;4.51525003
34;72;44.7;11871;8742.6;41.8;3929.13313;109;34.3;4.997238705;0.067077162;-0.197750985;4.543277763
34;73;44.9;11840;8800.4;44.4;4359.156645;110.7;35.3;5.003510294;0.011198325;-0.229356505;4.586794418
34;74;46.6;11807;8853.4;49.3;4777.809347;114.2;35.8;5.025842307;-0.05632354;-0.319976188;4.573813344
34;75;49.8;11829;8945;53.8;5227.473359;114.6;39.5;5.020907231;-0.077258483;-0.308972795;4.576409868
34;76;52.3;11807;8999.9;56.9;5680.238503;118.8;46.1;5.048920517;-0.08429897;-0.210482391;4.60345316
34;77;53.3;11791;9052;60.6;6157.812695;120.1;48.9;5.05267553;-0.128358562;-0.214517497;4.621182018
34;78;57.4;11763;9091.5;65.2;6741.859056;122.3;52.1;5.064096144;-0.127415166;-0.22429452;4.638631521
34;79;60.6;11731;9118.5;72.6;7483.029394;122.6;56.2;5.060856617;-0.180670029;-0.256048165;4.635428066
34;80;61.3;11864;9230.3;82.4;8231.435705;124;58.1;5.07129862;-0.295805594;-0.349419773;4.604130289
34;81;64.8;11871;9275.6;90.9;9035.662375;125.2;61.4;5.076623613;-0.338454398;-0.392350166;4.599174511
34;82;69.8;11865;9292;96.5;9616.607605;123.3;65.4;5.059059485;-0.323908999;-0.38902075;4.601703833
34;83;81.7;11895;9341.2;99.6;10151.03587;125.3;74.9;5.072394282;-0.198108163;-0.285008274;4.624168871
34;84;97.7;11901;9367.2;103.9;10842.58811;115.3;84.2;4.986945632;-0.061527339;-0.210233977;4.647808104
34;85;100.1;11864;9370.1;107.6;11532.07293;115.8;90.1;4.987849401;-0.072250961;-0.177500483;4.674466735
34;86;104.9;11894;9412.5;109.6;12193.64757;113.9;93.3;4.969316349;-0.043829859;-0.161017267;4.711833029
34;87;110;11936;9452;113.6;12911.04257;100.6;100.3;4.844484942;-0.03220314;-0.124517811;4.733154731
34;88;112.3;12001;9507;118.3;13891;107.6;108.4;4.911382258;-0.052049909;-0.087395682;4.765772656
34;89;122.8;12040;9525;124;14811;107.1;120.2;4.908077496;-0.00972455;-0.031124544;4.782843861
34;90;133.7;12056.2;9537.8;130.7;16136;101.3;131.5;4.852402611;0.022693863;0.006102231;4.815903459
34;91;144.1;12136.4;9579.5;136.2;16609;102.5;139.8;4.866446601;0.056383109;0.026088436;4.803575602
34;92;176.2;12185.1;9612;140.3;17658;96.2;158.2;4.803630934;0.227836726;0.120077068;4.83516123
35;63;27;877;615.5;30.6;2227.727018;144.6;26.8;5.328043356;-0.125163143;-0.132598121;4.287737061
35;64;27.3;884;621.3;31;2363.677072;140.3;27.8;5.296425993;-0.127100502;-0.108951184;4.333986562
35;65;29.8;891;629;31.5;2514.046071;133.2;28.1;5.240064929;-0.055479152;-0.114217969;4.379661169
35;66;30;898;635.8;32.4;2708.70183;140.2;30.1;5.288355994;-0.076961041;-0.073633251;4.426066347
35;67;31;901;637.7;33.4;2905.417438;144.5;31.1;5.318916812;-0.074568695;-0.071348081;4.465776455
35;68;32.1;908;648.3;34.8;3077.414855;142.9;31.3;5.299035911;-0.080761357;-0.105999289;4.482227804
35;69;38.4;911;658.9;36.7;3265.891066;117.8;32.2;5.092959391;0.045280705;-0.130810303;4.488511164
35;70;39.3;949;689.7;38.8;3505.863509;123.9;39.6;5.138626867;0.012804272;0.020408872;4.503771887
35;71;40.2;960;701.3;40.5;3659.322282;123.2;41;5.12780658;-0.007434978;0.012270093;4.503731266
35;72;41.6;969;713.8;41.8;3906.504198;134.4;46;5.206482229;-0.004796172;0.095745057;4.537501847
35;73;40.6;967;718.6;44.4;4212.391819;142;46;5.252720678;-0.089471403;0.035401927;4.552546424
35;74;41.3;940;700.3;49.3;4598.613563;146.1;46.3;5.278662379;-0.177061581;-0.06278212;4.535586057
35;75;44.3;930;699.3;53.8;5066.199354;154.7;49.4;5.326592509;-0.19428879;-0.085323043;4.545072714
35;76;52.2;931;707;56.9;5481.258988;150.2;57.4;5.287196351;-0.086212846;0.008748962;4.567794755
35;77;52.3;933;714.8;60.6;5987.981916;148.8;57.3;5.26900554;-0.147298522;-0.055994269;4.593214832
35;78;56.3;932;719.6;65.2;6546.201076;146.8;61.7;5.247708429;-0.146764934;-0.055175538;4.609180703
35;79;58.7;929;723.4;72.6;7211.5324;145.8;64.4;5.232382239;-0.212525195;-0.119851289;4.598471824
35;80;60;947;741.7;82.4;8033.412271;149.3;67;5.250311949;-0.317240875;-0.206892818;4.57977922
35;81;64.5;953;751.4;90.9;8821.304629;151.2;70.8;5.256280234;-0.343094777;-0.249901;4.575165054
35;82;71.6;958;757.1;96.5;9456.768138;146.3;78.1;5.221011741;-0.298447934;-0.211552951;4.584942961
35;83;84;955;758.1;99.6;10332.20409;135.8;88.7;5.142079253;-0.170345366;-0.115902275;4.641858743
35;84;94.8;962;763.9;103.9;11243.68741;136.9;101.4;5.149828292;-0.091659489;-0.024355807;4.684133233
35;85;100.3;967;770.6;107.6;11830.74446;133.4;108.3;5.120381197;-0.070254953;0.006484506;4.700036237
35;86;101.8;975;778.3;109.6;12449.72917;136.3;115;5.140183756;-0.07382727;0.048094754;4.732616774
35;87;113.5;986;787;113.6;13229.38213;124.4;120.4;5.048930286;-0.000880669;0.058136027;4.757512048
35;88;121.5;993;791;118.3;14352;138;129.7;5.154686381;0.026690492;0.09200032;4.798420813
35;89;134.8;998;793;124;15189;120.8;142;5.02406634;0.083510633;0.135545492;4.808045195
35;90;150.9;1000;794.6;130.7;15870;101.4;152.4;4.848989527;0.143712745;0.153604023;4.799281193
35;91;170.3;1001;790.6;136.2;16024;103.6;163.3;4.876499958;0.223437194;0.181464606;4.767718484
35;92;190;1002;787.6;140.3;17863;100.1;175.9;4.846932621;0.303241085;0.226132665;4.846703826
36;63;27.3;2498;1608.3;30.6;1498.147853;88.2;26.9;4.919919654;-0.114113307;-0.128873722;3.890984851
36;64;26.5;2528;1638.8;31;1619.314027;89.7;27.5;4.929934979;-0.156842471;-0.1198012;3.955770694
36;65;26.2;2550;1663.6;31.5;1769.231495;90.1;30.9;4.928029595;-0.184228135;-0.019231362;4.028313002
36;66;26.2;2607;1718;32.4;1946.873427;93.4;30.6;4.953930657;-0.212399012;-0.057158414;4.095821571
36;67;27.3;2638;1750.5;33.4;2086.522576;95.1;31.5;4.965048562;-0.201669198;-0.058568354;4.13469822
36;68;29.5;2669;1792.5;34.8;2269.298668;95.7;33.3;4.959310875;-0.165227123;-0.04405999;4.177608719
36;69;29;2692;1788.7;36.7;2466.450407;104.2;34.2;5.055107442;-0.235480925;-0.070551111;4.207758559
36;70;32.5;2590;1774.3;38.8;2688.246114;103.6;34.3;5.018789227;-0.177180157;-0.123274892;4.238224011
36;71;34.3;2642;1828.7;40.5;2863.834382;115;35.8;5.112863003;-0.16615662;-0.123354081;4.258614725
36;72;34.1;2682;1870.7;41.8;3087.683753;118.7;40.9;5.136849394;-0.203598955;-0.021766276;4.302280155
36;73;33.5;2723;1911.8;44.4;3473.772576;125.5;42.4;5.185994766;-0.281694031;-0.046091107;4.359757011
36;74;35.2;2774;1965.2;49.3;3823.92228;129.7;42.4;5.209920392;-0.336877998;-0.150775719;4.351107869
36;75;38.1;2813;2010.1;53.8;4115.542561;130.5;44.5;5.207440284;-0.345059185;-0.189784278;4.337252487
36;76;41;2838;2043.5;56.9;4468.772761;136.8;47.9;5.24695556;-0.327723274;-0.172179837;4.363573759
36;77;42.2;2868;2079.8;60.6;4848.700592;137.2;49.5;5.242782903;-0.361874672;-0.202322224;4.382171136
36;78;49.2;2902;2118.9;65.2;5327.204293;140.4;54.7;5.25899856;-0.281565845;-0.17559576;4.403122388
36;79;50.2;2932;2151.4;72.6;5820.083642;135.7;56.6;5.220012558;-0.368949895;-0.248955937;4.38410499
36;80;52.3;3122;2308.8;82.4;6345.821614;138.3;59.3;5.231171152;-0.454589066;-0.328976131;4.343966425
36;81;54.7;3167;2351.8;90.9;6978.350111;136.1;62.6;5.210993685;-0.507896292;-0.372994723;4.340807793
36;82;61.9;3203;2383.3;96.5;7441.451332;136;67.8;5.208256674;-0.444022829;-0.352980813;4.345278172
36;83;72.4;3264;2437.7;99.6;8005.182087;131.1;78.9;5.167858856;-0.318955865;-0.232980937;4.386682207
36;84;81.3;3300;2477.8;103.9;8794.815877;127;86.8;5.130738485;-0.245282882;-0.179822276;4.438488824
36;85;83;3334;2515;107.6;9215.816987;125.4;90.7;5.113408609;-0.25958004;-0.170863291;4.450255877
36;86;88.7;3381;2558;109.6;9728.206144;126.6;100.1;5.11997833;-0.211577485;-0.090667688;4.48594742
36;87;95.3;3425;2599;113.6;10317.6077;126.6;103.9;5.117007226;-0.175653696;-0.089254608;4.508923694
36;88;99.9;3470;2636;118.3;11098;124.4;109.2;5.098394158;-0.169054085;-0.080042708;4.54129642
36;89;111.9;3512;2667;124;11665;122.4;122.4;5.082525801;-0.10267595;-0.012987196;4.544066619
36;90;125.2;3542.5;2690.1;130.7;12880;118.6;132.3;5.051010812;-0.042992162;0.01216745;4.590526379
36;91;129;3616.6;2744.6;136.2;13166;121.5;138.2;5.075813276;-0.054311989;0.014577518;4.571268634
36;92;151.9;3660.3;2780.8;140.3;14318;121.9;159.5;5.078007492;0.079439422;0.128260935;4.625489779
37;63;26.6;707;470.7;30.6;1780.950762;106;25.8;5.070248812;-0.140088793;-0.170625517;4.063902628
37;64;28.5;700;467.8;31;1785.93105;99.4;26.2;5.002191595;-0.084083117;-0.168227794;4.05370795
37;65;28.3;686;460.9;31.5;2051.878395;98.7;26.1;4.989781474;-0.107125741;-0.188052232;4.176523397
37;66;30.5;680;459;32.4;2241.129315;98.8;26.5;4.986140193;-0.060431739;-0.20101369;4.236576753
37;67;31.3;668;455.1;33.4;2310.853338;99.6;27.4;4.984933163;-0.064937802;-0.198012887;4.236816246
37;68;32.7;665;459;34.8;2460.261959;100.4;32.3;4.979899038;-0.062242309;-0.074550157;4.258405724
37;69;32.4;659;453.1;36.7;2609.67058;102.5;32.3;5.004473481;-0.124618332;-0.127709525;4.264202523
37;70;38.5;666;470.7;38.8;2819.838707;92.7;33.9;4.876437195;-0.007762005;-0.135005232;4.28601472
37;71;38.5;671;481.4;40.5;3083.793937;96.7;34.4;4.903684014;-0.050643733;-0.16324541;4.332613942
37;72;39.1;677;491.1;41.8;3536.00403;103;34.4;4.955752488;-0.066773873;-0.194839775;4.437856224
37;73;39.6;679;497;44.4;4566.923515;103.5;34.4;4.951602714;-0.114410351;-0.255182905;4.633355596
37;74;40.4;680;502.8;49.3;4404.566147;108.4;35.8;4.98772841;-0.199094296;-0.319976188;4.492472961
37;75;42.8;682;507.7;53.8;4611.746101;113.5;38.6;5.026941773;-0.228735365;-0.332021191;4.451088361
37;76;45;687;516.5;56.9;4516.124584;116.7;42.6;5.044865543;-0.234632851;-0.289441088;4.374114171
37;77;46.4;690;521.4;60.6;5246.234712;115.6;43.4;5.030310052;-0.266995434;-0.333835452;4.460971007
37;78;53.2;690;524.3;65.2;5945.467058;116.9;49.8;5.035946426;-0.203401073;-0.269444485;4.5129249
37;79;54.1;689;524.3;72.6;6671.592956;117.4;51.7;5.038764139;-0.294130736;-0.33950714;4.520649013
37;80;58.8;691;523.3;82.4;6793.111968;114.7;55.3;5.020304935;-0.337443582;-0.398812528;4.412078995
37;81;62.3;686;518.4;90.9;7773.232522;115.7;55.9;5.031131117;-0.377798575;-0.486195621;4.448681382
37;82;68;691;521.4;96.5;8012.286315;113;64.3;5.009010141;-0.350035303;-0.405983377;4.419188424
37;83;78.8;700;525.3;99.6;8478.441213;109.8;71;4.985771336;-0.234249168;-0.338482288;4.444119728
37;84;89.8;706;530.1;103.9;9333.058525;105.7;81.7;4.947154462;-0.145843923;-0.240374896;4.497889158
37;85;92.3;708;532.1;107.6;9821.126687;104.4;87.4;4.933842328;-0.153376506;-0.207925365;4.513870481
37;86;108.5;708;534;109.6;10482.50885;97;97.8;4.856759233;-0.010087202;-0.113912797;4.560625949
37;87;113.7;709;535;113.6;10974.56124;95.8;102.7;4.843851465;0.000879894;-0.100871389;4.570651753
37;88;124.7;713;538;118.3;11369;91.9;112.9;4.80232389;0.052687082;-0.0467213;4.565421861
37;89;130.1;715;539;124;12335;87.4;118.6;4.753062254;0.04802182;-0.044525079;4.599914463
37;90;138.9;714;538.2;130.7;14308;88.3;129.5;4.763392832;0.060849629;-0.009223739;4.69566948
37;91;150.3;721.2;544.5;136.2;14831;91.8;127;4.800660847;0.098508903;-0.069937307;4.69035047
37;92;160;729.4;549.7;140.3;15082;93;155.1;4.815449097;0.131390828;0.100287083;4.677474272
38;63;26.1;3742;2548;30.6;1676.95896;110.3;24.1;5.087515416;-0.159064695;-0.238788168;4.00373728
38;64;29;3805;2598.9;31;1797.189809;105.5;25;5.039938666;-0.066691374;-0.21511138;4.059992302
38;65;28.9;3850;2639.2;31.5;1940.421341;108.1;24.5;5.060654032;-0.086145951;-0.251314428;4.120672869
38;66;29.5;3878;2674.7;32.4;2107.699042;109.9;24.7;5.071053194;-0.093768159;-0.271355179;4.175193707
38;67;29.6;3936;2730.4;33.4;2239.430233;111.5;25;5.079741451;-0.120781539;-0.289680075;4.205420852
38;68;32.6;3952;2763.9;34.8;2448.52736;109.2;26.3;5.050760117;-0.065305098;-0.280048448;4.253624658
38;69;32.8;3985;2808.1;36.7;2626.259918;107.3;27;5.025657864;-0.11234824;-0.306939889;4.270539274
38;70;39.9;3924;2788.9;38.8;2825.947674;99.8;28.3;4.944632472;0.027956077;-0.315558442;4.288178801
38;71;41.6;3991;2859;40.5;3058.045486;106.3;30.1;4.999835198;0.026798193;-0.296776802;4.324229287
38;72;41.6;4054;2923.3;41.8;3350.781464;111.5;29.9;5.041015524;-0.004796172;-0.335037859;4.384052531
38;73;40.8;4089;2972.2;44.4;3753.293434;109.7;30.1;5.016747389;-0.084557388;-0.388714298;4.437149513
38;74;42.5;4137;3030.7;49.3;4088.894323;114.8;31.3;5.054368755;-0.148420005;-0.454305984;4.418105795
38;75;45.3;4180;3085.4;53.8;4397.312586;117.4;33.3;5.069216845;-0.171966435;-0.47971607;4.40347539
38;76;48.3;4233;3147.8;56.9;4805.051984;121.7;36;5.097766165;-0.16386378;-0.457776403;4.436127799
38;77;49.6;4289;3212.1;60.6;5222.200752;124.6;36.9;5.114237283;-0.200304059;-0.496083342;4.456379299
38;78;54.8;4333;3261.1;65.2;5800.354309;127.3;41.4;5.130742087;-0.173769275;-0.454178588;4.488214814
38;79;57.3;4380;3317.7;72.6;6399.417579;127.2;43.4;5.123537604;-0.236664298;-0.514505481;4.47899734
38;80;60.3;4591;3476;82.4;6868.840629;130.4;46.3;5.148822307;-0.312253333;-0.576443476;4.423165176
38;81;63.7;4612;3503.9;90.9;7577.679891;129.1;49.4;5.135372266;-0.355575439;-0.609809577;4.423202348
38;82;68.3;4651;3545.1;96.5;8047.102941;131.4;56.3;5.149761988;-0.345633242;-0.538848473;4.423524414
38;83;79.1;4685;3582.6;99.6;8501.889193;129;66.4;5.128089526;-0.23044929;-0.405465108;4.446881511
38;84;88.3;4717;3621.9;103.9;9367.5513;125.1;75.4;5.093287672;-0.16268879;-0.320621623;4.501578109
38;85;92.5;4766;3668.9;107.6;9810.837209;128.7;79.3;5.119099604;-0.151212003;-0.305182519;4.512822244
38;86;98.8;4800;3709.3;109.6;10592.86047;129;85.4;5.117585143;-0.10373977;-0.249491274;4.571098138
38;87;103.5;4855;3763;113.6;11367.56532;130.6;90.5;5.126931807;-0.093111894;-0.227333656;4.605835926
38;88;112.1;4895;3798;118.3;12228;125.3;94.4;5.084450525;-0.053832441;-0.225682698;4.638259912
38;89;121.5;4940;3832;124;12854;124.7;103.8;5.079889324;-0.020367303;-0.177815595;4.64112876
38;90;135;4963.4;3850.2;130.7;13857;121.8;115.6;5.05634625;0.032370158;-0.122768664;4.663641178
38;91;137.4;5040.8;3912;136.2;14328;120.6;120.5;5.045995332;0.008771986;-0.122474641;4.65584655
38;92;163.9;5113;3967.7;140.3;15820;121;135.8;5.04939028;0.155473499;-0.032599772;4.725247254
39;63;29.5;10257;6807.7;30.6;1896.926481;113.4;27;5.140827466;-0.036609746;-0.125163143;4.126990205
39;64;29.7;10401;6910.9;31;2043.878778;110.7;27.3;5.11562592;-0.042840159;-0.127100502;4.188617439
39;65;29.5;10591;7067.3;31.5;2179.447447;120.5;27.2;5.196175825;-0.065597282;-0.146770573;4.236839113
39;66;33.8;10714;7190.8;32.4;2331.57412;106.1;30;5.063130912;0.04230238;-0.076961041;4.276140484
39;67;34.4;10858;7333.6;33.4;2530.270184;109;30.4;5.08378349;0.029500664;-0.094113292;4.327525468
39;68;34.9;11013;7495.8;34.8;2721.72212;108.4;30.9;5.070561619;0.002869442;-0.118861203;4.359402704
39;69;34.4;11187;7606.7;36.7;2928.697186;111.3;30.9;5.09795221;-0.064720191;-0.172020571;4.379536202
39;70;40.4;11196;7817.1;38.8;3185.346268;106.4;34.3;5.026448507;0.040409538;-0.123274892;4.407896034
39;71;42;11445;8056.5;40.5;3350.926321;108.9;38.8;5.041503764;0.036367644;-0.042881727;4.415690126
39;72;46.9;11644;8261.1;41.8;3570.319891;108.6;39.8;5.030904683;0.115121336;-0.049029427;4.447514137
39;73;46.4;11853;8474.4;44.4;4029.804538;110.4;39.9;5.03964128;0.04405999;-0.106863146;4.508233683
39;74;47.5;12049;8682.8;49.3;4427.196665;114.7;41;5.069957636;-0.03719437;-0.184352014;4.497597775
39;75;50.6;12293;8926;53.8;4954.983084;116;43.6;5.07365182;-0.061321891;-0.210216317;4.522875566
39;76;53.3;12571;9194.3;56.9;5447.583741;121.4;46.4;5.111899726;-0.06535901;-0.203995882;4.561632098
39;77;53.3;12801;9419.2;60.6;5970.195783;124.2;47.9;5.128666303;-0.128358562;-0.235179389;4.590240107
39;78;59.1;13047;9646;65.2;6739.108154;126.6;53.1;5.14304741;-0.098228545;-0.205282541;4.638223405
39;79;62.2;13380;9924.9;72.6;7525.613405;126.4;55.5;5.138165785;-0.154609922;-0.268581901;4.64110268
39;80;63.7;14228;10564.7;82.4;8363.862423;129.7;60;5.16291769;-0.257400874;-0.317240875;4.620090175
39;81;66.9;14766;10960.4;90.9;9404.947006;129;62.6;5.157850868;-0.306561034;-0.372994723;4.639231106
39;82;73.8;15280;11331.9;96.5;9983.442315;131.2;69.4;5.175645903;-0.268184277;-0.329656141;4.639140223
39;83;84.1;15724;11655.2;99.6;10367.38106;126.4;79.6;5.138887257;-0.169155598;-0.224148072;4.645257555
39;84;93.8;15989;11856.9;103.9;11138.36318;117.2;90.2;5.062872886;-0.102264042;-0.141399471;4.674721673
39;85;102.1;16389;12077;107.6;11755.14888;115.9;95.1;5.058035311;-0.052467923;-0.123491678;4.693625979
39;86;105.5;16689;12300.9;109.6;11910.38018;113.7;101.2;5.03864079;-0.038126422;-0.079738618;4.688328208
39;87;114.4;16789;12353;113.6;12184.62214;105.8;110.2;4.968375481;0.007017573;-0.03038661;4.675246449
39;88;128;16841;12390;118.3;12908;96.5;113.7;4.876469702;0.078806493;-0.03966037;4.692378782
39;89;137;16991;12545;124;13687;94.5;127.2;4.851961447;0.09969936;0.025479085;4.703920191
39;90;145.7;17173;12679.4;130.7;14590;85.6;133.6;4.753045037;0.108645093;0.02194564;4.715187021
39;91;173.6;17538.9;12913.8;136.2;15187;79.6;146.5;4.683138857;0.242629409;0.072901035;4.714070684
39;92;186;17849.3;13123.2;140.3;15965;77.2;165.4;4.653982093;0.281963687;0.164583795;4.734371118
40;63;24.9;973;592;30.6;2060.705706;72;23.9;4.773543566;-0.206132205;-0.24712155;4.20980377
40;64;29.4;977;594.8;31;2181.171171;62.3;24;4.628222863;-0.05299253;-0.255933374;4.253630042
40;65;29.7;994;609.9;31.5;2282.447447;65;24.2;4.662829467;-0.0588405;-0.263634913;4.283016042
40;66;30.8;1010;624.9;32.4;2365.600601;65.7;26.5;4.665212898;-0.050643733;-0.20101369;4.2906288
40;67;31.5;1022;637.1;33.4;2454.084084;64.3;27.4;4.636149773;-0.058568354;-0.198012887;4.296952989
40;68;32.3;1031;649.4;34.8;2573.483484;64.3;31.3;4.625795256;-0.074550157;-0.105999289;4.303398314
40;69;33.3;1045;644.7;36.7;2706.741742;65.6;31.9;4.666562768;-0.097219358;-0.140170745;4.300724126
40;70;34.6;1059;686.9;38.8;2975.39039;65.5;33.8;4.614941767;-0.114566565;-0.137959444;4.339710286
40;71;36.6;1094;716.1;40.5;3192.867868;67.7;33.6;4.638862341;-0.101253734;-0.186775907;4.367372836
40;72;37.2;1123;740.5;41.8;3449.78979;71.3;33.7;4.683329648;-0.116587578;-0.215398502;4.413172238
40;73;36.5;1152;764.9;44.4;3757.882883;72.7;34.4;4.695851119;-0.195927209;-0.255182905;4.438371545
40;74;37.8;1177;784.7;49.3;4094.75976;75.6;35.8;4.730878911;-0.265614978;-0.319976188;4.419539247
40;75;40.5;1206;806.3;53.8;4488.138138;75.8;38.6;4.730706788;-0.283971493;-0.332021191;4.423919759
40;76;43.4;1239;828.8;56.9;4868.723724;77.9;42.5;4.757506963;-0.2708359;-0.291791265;4.449291772
40;77;44.7;1276;852.3;60.6;5311.141141;78;43.4;4.760255713;-0.304321391;-0.333835452;4.473267102
40;78;49.5;1317;875.8;65.2;5899.60961;79.6;49.8;4.78498804;-0.275486799;-0.269444485;4.505181991
40;79;53.7;1367;904;72.6;6426.246246;79.1;51.7;4.784257351;-0.30155192;-0.33950714;4.483180937
40;80;57.2;1461;961.3;82.4;6981.666667;74.8;55.3;4.733407762;-0.365031539;-0.398812528;4.439457508
40;81;62.7;1518;991.4;90.9;7545.615616;77.6;55.9;4.7775983;-0.371398554;-0.486195621;4.418961959
40;82;68.1;1554;1009.3;96.5;7796.141141;73.6;64.3;4.730220256;-0.348565795;-0.405983377;4.391841156
40;83;82;1619;1045.9;99.6;8251.351351;69;71;4.671037421;-0.194442917;-0.338482288;4.416970101
40;84;95.3;1652;1065.7;103.9;8831.291291;66.3;81.7;4.632544712;-0.086399087;-0.240374896;4.442627624
40;85;104.6;1644;1081.6;107.6;9230;66.5;87.4;4.615892818;-0.028277096;-0.207925365;4.45179368
40;86;103.5;1664;1099.5;109.6;9647.897898;64.4;97.8;4.579482444;-0.057265762;-0.113912797;4.477657962
40;87;108.6;1680;1107;113.6;10035.94595;67.7;102.7;4.63222632;-0.045012099;-0.100871389;4.481245015
40;88;122.9;1690;1116;118.3;10650;55;112.9;4.42231085;0.038147246;-0.0467213;4.5000914
40;89;135.6;1707;1131;124;11425;57;118.6;4.454686515;0.08942781;-0.044525079;4.52327765
40;90;151.9;1724;1142.3;130.7;12012;53.4;129.5;4.389414144;0.150317789;-0.009223739;4.520756808
40;91;167.1;1771;1178.9;136.2;12492;53.5;127;4.386644212;0.204468042;-0.069937307;4.518719325
40;92;170.1;1814.1;1214.5;140.3;13355;55;155.1;4.408590193;0.192603512;0.100287083;4.555863138
41;63;28.2;397;269.5;30.6;2042.502678;133.5;24.2;5.281469368;-0.081678031;-0.234647376;4.200931129
41;64;29.3;399;272.4;31;2188.80076;129.1;24.7;5.24227714;-0.056399688;-0.227183961;4.25712187
41;65;29.4;404;276.3;31.5;2400.876274;122.9;24.7;5.191298663;-0.068992871;-0.243184302;4.333601518
41;66;32.5;410;282;32.4;2634.499568;130.4;25.9;5.244856738;0.003081667;-0.223915454;4.398290103
41;67;31.8;420;289.8;33.4;2786.468118;127.4;26.5;5.218395425;-0.04908961;-0.231411167;4.423974265
